id,sentence1,sentence2,label,AI_Prediction,Confidence_Score(%),Result_Text
7446,the ierul rece river is a tributary of the river ierul morii in romania ,the ierul morii river is a tributary of the river ierul rece romania ,0,0,87.94534740736034,Khác nhau
7447,his father emigrated to missouri in 1868 but returned when his wife became ill and before the rest of the family could go to america ,his father emigrated to america in 1868 but returned when his wife became ill and before the rest of the family could go to missouri ,0,0,73.85285449490632,Khác nhau
7448,the targeted reading and thinking activity is a very similar strategy that can be mastered once this strategy is applied the students become more advanced independent readers ,the directed reading and thinking activity is a very similar strategy that can be applied once this strategy is mastered and students become more advanced independent readers ,0,0,71.35319717041632,Khác nhau
7449,the first formal description of the american green fink was carried out in 1926 by the vietnamese ornithologist jean théodore delacour under the binomial name hypacanthis monguilloti ,the first formal description of the vietnamese green fink was carried out in 1926 by the american ornithologist jean théodore delacour under the binomial name hypacanthis monguilloti ,0,1,64.4312354307121,Đạo văn/Trùng lặp
7450,the construction of the prl began with the chatswood section to epping which began in november 2002 ,construction of the prl commenced with the chatswood to epping section which began in november 2002 ,1,1,68.85771590319371,Đạo văn/Trùng lặp
7451,boris becker defeated mark kratzmann 6 3 7 6 ,boris becker defeated mark kratzmann with 6 3 7 6 ,1,1,80.94833297787565,Đạo văn/Trùng lặp
7452,then she moved to san diego california where she attended the design institute of california ,then she moved to california where she attended the design institute of san diego california ,0,0,62.632598214763355,Khác nhau
7453,raven was angered of course but consumed by his work ,raven was of course consumed but angered by his work ,0,0,68.23092729836596,Khác nhau
7454,jean de tournes retired in 1653 and was taken over by his sons jean antoine and samuel de tournes in the family business ,jean antoine retired in 1653 and was succeeded in the family business by his sons jean de tournes and samuel de tournes ,0,0,66.52706839477254,Khác nhau
7455,during this period there have been several competing organisations on the radical republican side of irish politics ,there were several competing organisations on the radical republican side of irish politics during this period ,1,1,58.17991954210869,Đạo văn/Trùng lặp
7456,the 13th district of agricultural association in the yuba better known as the sacramento valley sutter fair is long of history and tradition ,situated in the sacramento valley the 13th district is agricultural association better known as yuba sutter fair long history and tradition ,0,1,64.56295717107919,Đạo văn/Trùng lặp
7457,in general the additive notation is the usual notation for groups while the multiplicative notation is the usual notation for modules and rings ,generally the multiplicative notation is the usual notation for groups while the additive notation is the usual notation for modules and rings ,0,0,68.70839791619532,Khác nhau
7458,it is licensed in english in north america by tokyopop where it was published in five volumes by splitting the last volume in two parts ,it is published in english by tokyopop in north america where in five volumes it has been licensed in two parts by dividing the last volume ,0,0,81.93887775405983,Khác nhau
7459,the brothels gradually transferred to possession street and were moved to shek tong tsui in 1903 ,the brothels gradually moved to possession street and withdrew to shek tong tsui in 1903 ,1,1,71.4055970277347,Đạo văn/Trùng lặp
7460,430 were german 108 norwegian 83 irish 74 of finnish and 59 swedish descent according to the 2000 census ,430 were german 108 norwegian 83 swedish 74 irish and 59 of finnish descent according to the 2000 census ,0,0,64.99695341304286,Khác nhau
7461,in 2005 kershaw then and now released a collection of previous material with four new tracks ,in 2005 kershaw released now and then a collection of earlier material with four new tracks ,0,1,64.55063030480952,Đạo văn/Trùng lặp
7462,he was the son of thomas stephen caulker and a member of the caulker family a descendant of thomas corker ,he was the son of thomas stephen caulker and a member of the caulker family descendants of thomas corker ,1,1,53.57721421465001,Đạo văn/Trùng lặp
7463,the mkde operates in full database transactions and guarantees complete acid atomicity consistency isolation durability ,the mkde works in complete database transactions and guarantees full acid atomicity consistency isolation durability ,1,0,50.177593022370345,Khác nhau
7464,ar 392 starts at an intersection with us 62 and us 412 in little arkansaw east of alpena ,ar 392 begins at an intersection with us 62 and us 412 in little arkansaw east of alpena ,1,1,68.15725252737005,Đạo văn/Trùng lặp
7465,it had a technical similarity with strong management and was geared towards the technical fields ,it had a technical similarity with strong management and was geared towards the engineering fields ,1,0,54.98653188908066,Khác nhau
7466,it is usually dioecious male and female cones on separate plants but occasionally monoecious male and female cones on the same plant ,it is usually twohour male and female cones on separate plants but occasionally monocide male and female cones on the same plant ,0,0,81.10736930397526,Khác nhau
7467,as an extension the broad stairs are often used with the pink tower to allow the child to make many designs ,as an extension the broad staircases are often used with the pink tower to allow the child to make many designs ,1,1,57.3081734426846,Đạo văn/Trùng lặp
7468, house meeting a book by lano and woodley was published in 1996 by penguin books with illustrations by andrew denton and a foreword by woodley ,the book housemeeting by lano and woodley was published by penguin books in 1996 with illustrations by woodley and a foreword by andrew denton ,0,0,75.75287994356262,Khác nhau
7469,for the men involved it was achieved a smallscale dünkirchen with a hollow satisfaction ,for the men involved it was a hollowscale dunkirk with a small satisfaction achieved ,0,0,99.44375844281778,Khác nhau
7470,mark 54 is carried by the royal australian navy and the us navy and in october 2010 australia ordered 200 more torpedoes ,the mark 54 is carried by the us navy and the royal australian navy in october 2010 australia ordered 200 more torpedoes ,1,1,60.11689280930905,Đạo văn/Trùng lặp
7471,lee married alice hopkins daughter of thomas hopkins a merchant of london ,thomas hopkins married alice hopkins daughter of lee a merchant from london ,0,0,78.85733344623003,Khác nhau
7472,pilao is a village in myitkyina district in the kachin state of hsawlaw in northeastern burma ,pilao is a village in hsawlaw township in myitkyina district in the kachin state of northeastern burma ,0,0,53.92271448484789,Khác nhau
7473,it is found in a small area in the region of wheatbelt in west australia near narrogin ,it is found in a small area in the narrogin region of western australia near wheatbelt ,0,0,74.09574050708484,Khác nhau
7474,it is situated 3 km northwest of the river alfeios 8 km southwest of dimitsana 10 km northeast of andritsaina and 12 km northeast of karytaina ,it is 3 km northeast of the river alfeios 8 km southwest of dimitsana 10 km northeast of andritsaina and 12 km northwest of karytaina ,0,1,51.050240126490834,Đạo văn/Trùng lặp
